Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited,CreditScore,Age,Tenure,Balance,EstimatedSalary
France,Male,1,0,0,0,1.6189724116298765,0.7702853764032556,-1.3875375865624426,0.29866037628450853,0.4831509539361308
France,Male,1,1,0,0,2.063883767202561,0.10281024149414371,1.03290776479748,0.4217495337084608,-0.6830169945998661
France,Female,1,0,1,0,1.3603030188550596,2.9634179625331942,0.6871298574603482,0.3299425681078528,0.5405715211507407
Spain,Male,1,1,1,0,-0.22275366492681956,-0.7553720748175714,0.3413519501232164,0.903779256102172,0.5350920731188715
Spain,Male,2,0,1,0,-0.7090521233434752,-0.5646648934149681,0.3413519501232164,-1.2258476714090278,-0.4715777003366921
France,Male,2,1,0,0,-1.88858455439664,-1.6135543911292867,-1.0417596792253108,-1.2258476714090278,-1.251421174419881
France,Male,1,1,0,1,0.20146413922388007,-0.27860412131106305,-0.695981771888179,-1.2258476714090278,0.7071054598317406
France,Male,1,0,0,0,1.598278860207891,0.0074566507928420294,-1.0417596792253108,-1.2258476714090278,1.1574132842788467
France,Male,2,1,0,0,0.7188029247735137,-1.23214002832408,1.7244635794717436,-0.3930324578304015,-0.9491438268270109
Spain,Female,1,0,0,0,1.3499562431440668,-0.9460792562201749,0.3413519501232164,0.35698783344148255,0.21062253496641228
Germany,Male,1,1,1,0,-0.6055843662335485,-0.5646648934149681,-1.0417596792253108,1.2835305410715507,-1.0946382918093043
France,Female,1,1,1,1,-1.1229231517831821,0.2935174228967471,-1.3875375865624426,-1.2258476714090278,1.3592345483274695
France,Male,1,1,0,1,-1.2263909088931089,0.2935174228967471,-1.3875375865624426,1.3228586620686218,0.015522989164493479
France,Female,1,0,1,1,-1.350552217425021,0.0074566507928420294,-1.3875375865624426,-0.04796463771980054,0.16581960059875925
France,Female,2,1,1,0,1.122327177502228,0.5795781950006521,1.03290776479748,-1.2258476714090278,-0.014589369574700512
France,Female,1,1,0,0,-1.8368506758416767,-0.3739577120123647,0.3413519501232164,-0.11008266638563495,0.7521690553208996
Spain,Female,2,1,0,0,-0.11928590781689281,-0.3739577120123647,-0.004425957213915414,0.9622735554620436,-0.7031626736591196
France,Male,1,0,1,0,0.5636012891086236,-1.3274936190253817,-0.695981771888179,0.5970159055478114,1.6828095962804448
France,Male,1,0,0,1,-1.2470844603150943,1.247053329909764,-1.3875375865624426,0.4846179516096124,0.17163222188533486
Germany,Female,1,1,1,0,-1.3919393202689916,-0.5646648934149681,1.7244635794717436,0.9994827324009924,0.472397595861465
France,Female,2,1,0,0,2.063883767202561,0.10281024149414371,-1.7333154938995745,-1.2258476714090278,-1.7213422267227378
Germany,Female,2,1,1,0,0.9878190932593233,-0.5646648934149681,-1.0417596792253108,0.5029667474221954,0.8016704976959501
Germany,Male,2,1,0,0,-0.29518109490376826,-0.5646648934149681,-0.695981771888179,0.32759780208634715,-0.8961677143185843
France,Male,1,0,0,0,0.9567787661263453,-0.8507256655188732,0.6871298574603482,0.017843632753632384,0.7706259146256067
Germany,Male,1,1,1,0,0.8429642333054258,-0.08789693990845966,-0.004425957213915414,1.6395996892237235,1.6636107483129858
France,Male,2,1,1,0,2.063883767202561,4.012307460247513,-0.004425957213915414,-1.2258476714090278,-0.9609643478787824
Germany,Female,2,1,1,0,2.063883767202561,-0.4693113027136664,-0.695981771888179,0.8523623677295644,-0.1972999478897559
France,Male,2,1,1,0,0.36701255059976284,-0.4693113027136664,0.3413519501232164,1.1169651263437193,-0.19568068413827983
France,Female,2,1,0,0,-0.9780682918292848,0.10281024149414371,1.03290776479748,-1.2258476714090278,-0.6603914701411493
France,Male,2,0,0,0,0.2325044663568581,-0.18325053060976135,-0.35020386455104724,-1.2258476714090278,1.1037290916591647
France,Female,2,1,1,0,1.6396659630518617,-0.08789693990845966,-1.0417596792253108,1.2545591377989973,1.2991334666445387
Germany,Female,1,0,1,1,-0.1710197863718562,1.6284676927149706,-0.695981771888179,0.6373236034364369,-1.0026560422291018
France,Male,2,1,1,0,-0.21240688921582687,-0.18325053060976135,0.3413519501232164,-1.2258476714090278,-0.303309208829127
Germany,Female,2,0,0,0,-0.8952940861413433,-0.8507256655188732,-1.7333154938995745,0.3921671770473921,0.5927025282218633
France,Female,2,1,0,1,-0.26414076777079026,1.1516997392084622,-0.35020386455104724,0.7714507909811759,-0.1364393146532975
Spain,Female,2,1,1,0,0.2738915692008288,-0.4693113027136664,-0.35020386455104724,-1.2258476714090278,-1.6330829622068723
France,Male,1,0,0,0,-0.6987053476324826,0.10281024149414371,1.378685672134612,0.5804241616760187,-1.2324734236235058
Spain,Male,1,0,1,0,-0.6055843662335485,0.5795781950006521,1.03290776479748,0.1315282429885262,-0.5716846127455263
Germany,Male,1,1,0,1,-0.13997945923887817,0.9609925578058589,-1.0417596792253108,0.5083579462896873,1.1989298713914367
France,Male,1,1,1,0,2.063883767202561,-0.8507256655188732,0.3413519501232164,0.15968611021698112,1.542734587277373
Spain,Male,1,0,1,0,-0.18136656208284888,0.2935174228967471,1.7244635794717436,-1.2258476714090278,-0.3596405290356563
Germany,Male,1,1,1,0,1.0395529718142866,-0.27860412131106305,-0.004425957213915414,-0.052743601030070676,-0.18897635489234296
Germany,Male,1,1,0,0,-0.6055843662335485,-0.7553720748175714,0.6871298574603482,0.7710215850067677,-0.24362981041480955
Germany,Male,1,1,1,1,0.6774158219295431,1.0563461485071606,-1.0417596792253108,0.6918883762539108,-1.5153830760514637
Germany,Male,2,1,1,0,-0.09859235639490747,0.2935174228967471,-0.695981771888179,0.725699165037015,1.1550922004563913
France,Male,1,0,0,0,2.0535369914915687,-0.3739577120123647,-0.35020386455104724,0.5505606895261105,0.45784474111908535
Spain,Male,1,0,1,0,-0.036511702128951426,0.7702853764032556,1.7244635794717436,0.37422146302182796,-0.1910562532741521
Germany,Female,2,1,0,0,-0.4400359548576657,-0.8507256655188732,-1.0417596792253108,0.23353870715325806,0.5718012970792592
France,Female,2,1,0,0,-0.9884150675402774,-1.23214002832408,0.6871298574603482,-1.2258476714090278,-0.12116359914900982
Spain,Male,1,0,0,0,-1.5885280587778525,-1.1367864376227783,0.6871298574603482,1.1686067147820924,1.1725742323780683
Germany,Male,1,0,0,0,-0.5331569362565998,-0.08789693990845966,1.378685672134612,0.20235412042267525,0.9937702669754555
Germany,Male,2,0,1,0,-1.0918828246502041,-0.5646648934149681,-1.3875375865624426,0.8981914046093634,0.12762605153285203
France,Female,1,1,0,0,1.277528813167118,-0.27860412131106305,1.378685672134612,0.6172284938459779,-0.4310063793058272
France,Male,1,1,0,0,-1.9299716572406107,0.6749317857019538,0.3413519501232164,1.3673149770773207,1.4407522711357559
Germany,Female,2,1,1,0,0.47048030770968957,-1.1367864376227783,-1.0417596792253108,0.31482740177236473,-1.6364186942241155
Spain,Male,2,0,0,0,0.17042381209090204,0.5795781950006521,-0.695981771888179,-1.2258476714090278,1.1053278363897352
France,Male,2,1,0,0,1.6707062901848397,-0.6600184841162697,-0.004425957213915414,0.9065747044239153,-0.1861374266270295
France,Male,2,0,1,0,-1.3919393202689916,1.1516997392084622,1.03290776479748,0.6993983589084363,1.194333958488568
France,Male,2,0,0,0,-0.05720525355093678,0.0074566507928420294,1.03290776479748,-1.2258476714090278,-0.05609482772679933
Spain,Male,1,0,0,0,0.13938348495792402,-0.6600184841162697,-0.004425957213915414,0.9170687744710868,0.5975834468473127
Spain,Female,2,1,0,0,-2.31280235854734,0.0074566507928420294,1.378685672134612,-1.2258476714090278,-1.2471716504123025
France,Female,2,1,0,0,0.35666577488877016,0.10281024149414371,0.6871298574603482,-1.2258476714090278,0.06622340314246822
France,Female,1,1,0,0,-0.6780117962104972,-0.5646648934149681,-0.35020386455104724,1.2231754943767732,-0.6407949357261357
Germany,Female,3,1,1,1,-1.3608989931360136,-1.7089079818305883,-1.3875375865624426,1.2054879770744251,1.218072378996409
France,Female,2,0,1,0,0.5946416162416017,2.6773571904292894,-1.3875375865624426,-1.2258476714090278,-1.6737462710517976
France,Female,1,1,1,0,0.6877625976405357,-1.6135543911292867,-0.004425957213915414,0.576642084534837,-0.12367909200004662
Germany,Male,1,1,0,0,-1.919624881529618,-1.4228472097266833,0.3413519501232164,1.2744949379277082,1.5872354747016932
Germany,Male,3,1,0,1,1.8466014772717152,-1.0414328469214764,-0.695981771888179,0.8962300070310184,0.08344912119283127
France,Male,1,0,0,0,1.8155611501387372,-1.23214002832408,-0.004425957213915414,1.060622626615067,-0.6921681301438076
Germany,Male,2,1,1,0,0.9981658689703159,-0.27860412131106305,1.03290776479748,0.4185865837812967,1.401612064868062
Spain,Male,2,1,0,0,0.584294840530609,-0.6600184841162697,1.378685672134612,-1.2258476714090278,0.45881835127206144
Spain,Male,2,0,0,0,-0.6262779176555339,-0.18325053060976135,-1.3875375865624426,-1.2258476714090278,0.5815881744912629
Spain,Male,2,1,1,1,-0.4917698334126291,1.7238212834162723,0.3413519501232164,0.45701237855136323,-0.22045774966196796
France,Male,2,1,1,0,-0.367608524880717,0.5795781950006521,-0.004425957213915414,-1.2258476714090278,1.126744651405098
France,Female,1,1,0,0,-0.1710197863718562,-0.27860412131106305,-1.3875375865624426,-0.11165989416537776,0.28080019481413504
Germany,Male,2,1,1,0,0.6774158219295431,0.1981638321954454,1.03290776479748,0.7959006263112334,0.6601029907569974
France,Male,1,1,1,1,-0.036511702128951426,0.1981638321954454,-0.35020386455104724,1.0009163572856383,0.02655996184167828
Germany,Female,1,1,0,0,-0.6159311419445411,0.48422460429935044,1.7244635794717436,0.5945430829267716,-1.7059449621030849
France,Male,1,0,0,0,-0.7918263290314166,-0.4693113027136664,-1.3875375865624426,0.5783622741253237,1.1396118164130695
Germany,Male,2,1,0,1,-1.8989313301076327,1.1516997392084622,1.7244635794717436,0.6094920481437157,1.351028678865253
France,Female,2,1,1,0,0.522214186264653,-0.3739577120123647,-1.0417596792253108,-1.2258476714090278,-0.5968777970575826
France,Female,2,1,1,0,0.9981658689703159,-0.4693113027136664,1.7244635794717436,-1.2258476714090278,-0.8578070569553007
France,Male,1,1,0,0,-0.005471374995973408,-0.6600184841162697,-1.0417596792253108,0.13495724292223168,1.0977022378831325
Spain,Female,1,1,1,0,0.8326174575944332,0.0074566507928420294,-1.0417596792253108,0.8066490465755021,-0.4388863788936595
Germany,Female,2,1,1,0,-0.12963268352788548,-1.23214002832408,-1.3875375865624426,0.4610016862096881,-1.3319826760759588
Spain,Male,2,1,0,0,-0.84356020758638,0.1981638321954454,-1.0417596792253108,-1.2258476714090278,0.5943965646766401
Germany,Male,1,1,0,0,-1.9817055357955742,1.0563461485071606,-0.004425957213915414,0.5273241063343166,0.9673659387599378
Germany,Male,1,1,0,1,-0.19171333779384153,-1.518200800427985,-0.695981771888179,0.7371287374264648,0.8197267144229723
France,Female,2,1,1,0,0.33597222346678485,3.2494787346370995,1.03290776479748,0.9816017678950929,0.5759271852913804
France,Female,1,1,1,0,2.063883767202561,0.6749317857019538,-1.0417596792253108,1.3043002316725714,-1.410319602863841
France,Female,1,1,1,0,-1.4333264231129623,0.1981638321954454,0.3413519501232164,-1.2258476714090278,0.007261127119805452
France,Female,1,1,0,1,-0.3572617491697243,-0.7553720748175714,-0.695981771888179,0.966486761830693,-0.7084946629644796
France,Male,2,1,1,0,0.13938348495792402,-0.27860412131106305,-1.3875375865624426,-1.2258476714090278,-0.08203434795179966
France,Male,1,1,1,0,0.44978675628770426,-0.8507256655188732,1.7244635794717436,1.093019023044119,-1.1874035680940702
France,Male,1,1,1,0,0.04626250355898996,-1.4228472097266833,1.378685672134612,0.49009970364198124,-0.8369399082542007
France,Female,1,0,1,0,-0.4503827305686584,-0.5646648934149681,1.03290776479748,0.2374549311953285,0.5344392900300571
Spain,Male,2,0,0,1,0.3463189991777775,0.0074566507928420294,-0.35020386455104724,2.0923241636679983,1.0016850445648229
Spain,Male,2,1,1,0,1.1637142803461988,-0.18325053060976135,1.03290776479748,-1.2258476714090278,-1.724238712580592
Spain,Male,1,0,1,0,0.21181091493487275,1.0563461485071606,1.03290776479748,-1.2258476714090278,-1.695951503361962
Spain,Male,1,1,1,1,-0.6055843662335485,-0.08789693990845966,-0.695981771888179,-1.2258476714090278,-1.5160487270008463
Spain,Female,2,1,0,0,0.16007703637990936,-0.27860412131106305,0.3413519501232164,-1.2258476714090278,1.332043193937212
France,Male,2,1,1,0,0.17042381209090204,-0.4693113027136664,-0.004425957213915414,-1.2258476714090278,0.04900898794260424
Spain,Male,2,0,1,0,2.063883767202561,-0.27860412131106305,0.3413519501232164,-1.2258476714090278,-1.022459157973234
Spain,Male,2,1,0,0,-0.29518109490376826,0.2935174228967471,1.378685672134612,-1.2258476714090278,0.33103127966139295
France,Female,2,0,1,0,-0.7607860018984386,-0.8507256655188732,1.03290776479748,0.25621273882519674,0.458102272220453
Spain,Male,2,0,0,0,-0.9884150675402774,-1.7089079818305883,-1.3875375865624426,-1.2258476714090278,0.06627139678458688
France,Male,2,1,1,0,-1.0711892732282189,2.200589236922781,1.7244635794717436,0.8214351763667558,-0.2597436757560941
Germany,Female,2,1,0,0,-0.38830207630270236,1.0563461485071606,-0.004425957213915414,0.3967845871006781,-1.5232178642373002
France,Female,2,1,1,0,0.2221576906458654,0.38887101359804876,-0.35020386455104724,0.25825539384529844,1.1693501377457531
Spain,Female,2,0,1,0,-0.27448754348178295,-0.27860412131106305,1.7244635794717436,-1.2258476714090278,1.497022208169576
Spain,Female,4,1,0,1,0.49117385913167494,1.0563461485071606,-1.3875375865624426,-1.2258476714090278,-0.20037936603568518
France,Male,1,0,0,1,-0.46072950627965104,-0.18325053060976135,0.3413519501232164,0.09436842954476683,1.2596011384095362
Spain,Male,1,0,0,0,0.7188029247735137,-0.7553720748175714,-0.35020386455104724,1.0396878567931203,0.6589640112067215
France,Male,1,1,0,1,1.9086821315376712,-1.518200800427985,1.378685672134612,-1.2258476714090278,-1.3962760719539433
Spain,Female,2,1,1,0,1.24648848603414,0.7702853764032556,-0.695981771888179,-0.061253835546538654,0.13535859239417516
France,Female,2,0,0,0,1.660359514473847,0.7702853764032556,-0.695981771888179,0.7513420583482133,1.2503578411615264
Germany,Male,1,1,0,0,0.8636577847274112,-0.5646648934149681,-0.004425957213915414,0.727834136203965,-0.6653092534482259
Spain,Male,1,1,1,0,-1.0608424975172261,-0.5646648934149681,0.3413519501232164,-1.2258476714090278,-1.188744955613281
France,Female,3,0,0,1,0.01522217642601194,-0.7553720748175714,-0.695981771888179,0.4361149518929851,0.9586696994760757
France,Male,2,0,0,0,0.584294840530609,-0.5646648934149681,-1.0417596792253108,-1.2258476714090278,0.5351762358825864
Germany,Female,2,1,1,1,-0.4710762819906437,1.6284676927149706,-1.3875375865624426,-0.03777123623423829,-0.6588772359543092
France,Female,1,1,0,0,-0.2848343191927756,-0.4693113027136664,1.378685672134612,-1.2258476714090278,-1.3186953928094427
Germany,Male,1,1,0,0,0.36701255059976284,-0.9460792562201749,-0.695981771888179,1.7452420565199205,-0.6157648602412793
Germany,Female,1,1,0,1,-1.2988183388700576,0.7702853764032556,-1.3875375865624426,0.6667564271721422,-0.20813694705811367
Spain,Male,1,1,1,0,0.0669560549809753,0.1981638321954454,1.03290776479748,0.5275521720929361,-0.5847333189215114
Germany,Female,1,1,0,1,0.8222706818834405,-0.5646648934149681,0.6871298574603482,0.8635723687280734,-1.4771632695943973
Germany,Female,2,1,0,0,1.7120933930288105,-0.4693113027136664,-1.0417596792253108,0.5116651401963015,0.049013856862819144
France,Female,2,0,0,0,-1.7230361430207572,1.0563461485071606,-1.0417596792253108,0.22313374783116904,-0.9028311794127173
France,Female,2,1,1,0,0.8015771304614552,-0.4693113027136664,0.3413519501232164,0.22340604841015302,-1.5387970178049821
Spain,Female,1,1,0,1,0.8222706818834405,0.0074566507928420294,0.3413519501232164,1.0194635687055091,1.258264619810541
Spain,Male,2,0,1,0,-1.795463572997706,-0.7553720748175714,1.378685672134612,-1.2258476714090278,1.4601705682929023
Germany,Female,1,1,1,1,0.12903670924693136,0.6749317857019538,0.3413519501232164,0.30376997884989604,-1.3746293743484332
Germany,Male,2,1,0,0,-1.0504957218062334,-0.4693113027136664,0.3413519501232164,2.043961401153614,0.16429319411138193
Spain,Male,2,1,0,0,0.6567222705075577,-0.9460792562201749,1.378685672134612,-1.2258476714090278,0.5060600929973665
Germany,Male,1,1,0,1,-2.281762031414362,0.9609925578058589,-0.695981771888179,0.9717119198507287,0.8073125328849959
Germany,Male,2,1,0,0,-1.5161006288009038,0.38887101359804876,-0.004425957213915414,0.9336480171979937,1.414432975133992
France,Female,2,0,0,0,-1.2470844603150943,-0.9460792562201749,-0.004425957213915414,-1.2258476714090278,0.37144592579534214
Germany,Male,1,0,1,0,-0.3262214220367463,-0.9460792562201749,-0.35020386455104724,0.36012882622955267,0.5498796793716136
Germany,Male,2,1,0,0,-0.3469149734587316,0.48422460429935044,1.378685672134612,-0.4380016403215897,-0.813736895079993
Germany,Male,1,0,0,0,1.4534240002539935,-0.7553720748175714,-1.3875375865624426,0.8615282712681773,-0.06162122606074088
France,Male,3,1,1,1,-0.42968917914667304,0.8656389671045572,-1.3875375865624426,0.5053889243793394,1.4682300223686555
Germany,Male,1,1,0,1,1.339609467433074,1.1516997392084622,-0.35020386455104724,0.8051917015697913,1.6548950333482642
Germany,Female,1,1,1,0,1.308569140300096,-0.4693113027136664,-0.004425957213915414,0.32387214036823936,1.2611943186598609
Germany,Female,1,1,1,0,1.7224401687398032,-1.1367864376227783,0.6871298574603482,0.8546409417916114,-0.7100068104712275
France,Male,1,0,0,1,2.063883767202561,1.8191748741175742,1.03290776479748,1.2848330642059855,-1.2901078755475568
France,Female,1,0,0,1,0.8429642333054258,-0.27860412131106305,1.378685672134612,-1.2258476714090278,-1.675277894239405
France,Male,1,1,1,0,0.4394399805767116,0.10281024149414371,-0.35020386455104724,0.8682857811632382,0.03179961555296275
